@timestamp,@log_name,message,log,pipeline_component,level,source,subject,type,topic name,asset_state,function,throwable
2019-11-14T19:59:36.388000000+00:00,com.rdsea.nifi.mqtt.app.event,,MQTT sensor reading consumed,NIFI,,NiFi Flow/processor/ConsumeMQTT,6fab2e9f-1f65-4041-bb2c-00fdc40fb700,com.rdsea.nifi.mqtt.app.event,,,,
2019-11-14T19:59:36.412173200+00:00,docker.namenode,,19/11/14 19:59:35 INFO hdfs.StateChange: DIR* completeFile: /nifi/.40209888-de8e-4ad3-be26-57f0c93d1b5d is closed by DFSClient_NONMAPREDUCE_-1683982175_78,HADOOP,,stderr,,,,,,
2019-11-14T19:59:36.417538200+00:00,docker.datanode1,,"19/11/14 19:59:35 INFO datanode.DataNode: PacketResponder: BP-1853739374-172.19.0.8-1573761020984:blk_1073741868_1044, type=LAST_IN_PIPELINE, downstreams=0:[] terminating",HADOOP,,stderr,,,,,,
2019-11-14T19:59:36.422560900+00:00,docker.datanode1,,19/11/14 19:59:36 INFO datanode.DataNode: Receiving BP-1853739374-172.19.0.8-1573761020984:blk_1073741869_1045 src: /172.18.0.7:38384 dest: /172.18.0.11:50010,HADOOP,,stderr,,,,,,
2019-11-14T19:59:36.422848200+00:00,docker.datanode1,,"19/11/14 19:59:36 INFO DataNode.clienttrace: src: /172.18.0.7:38384, dest: /172.18.0.11:50010, bytes: 209, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-1683982175_78, offset: 0, srvID: 53574e3b-8c12-4c1f-8155-849a74be8fd2, blockid: BP-1853739374-172.19.0.8-1573761020984:blk_1073741869_1045, duration: 2914900",HADOOP,,stderr,,,,,,
2019-11-14T19:59:36.425112500+00:00,docker.namenode,,"19/11/14 19:59:36 INFO hdfs.StateChange: BLOCK* allocate blk_1073741869_1045{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} for /nifi/.b5e99273-057c-4abc-9912-b9c7b09ff4d6",HADOOP,,stderr,,,,,,
2019-11-14T19:59:36.435567000+00:00,docker.namenode,,"19/11/14 19:59:36 INFO BlockStateChange: BLOCK* addStoredBlock: blockMap updated: 172.18.0.11:50010 is added to blk_1073741869_1045{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} size 0",HADOOP,,stderr,,,,,,
2019-11-14T19:59:36.444000000+00:00,com.rdsea.nifi.mqtt.app.dataAsset,,sensor data written to remote HDFS as File(b5e99273-057c-4abc-9912-b9c7b09ff4d6),NIFI,,NiFi Flow/processor/PutHDFS,6fab2e9f-1f65-4041-bb2c-00fdc40fb700,com.rdsea.nifi.mqtt.app.dataAsset,,IN_PROCESSING,DATA_LOADING_PREPROCESSING,
2019-11-14T19:59:37.372000000+00:00,com.rdsea.sensor.mqttOutput.app.dataAsset,,payload successfully published to http://mqtt:1883,SENSOR,,sensor/24486b81-58c3-4668-97da-d887d76699fd/alerts,a8dbf330-be90-4656-ae3f-6e1bf65b3807,com.rdsea.sensor.mqttOutput.app.dataAsset,customTopic,IN_MOTION,DATA_EXTRACTION_INGESTION,
2019-11-14T19:59:37.376000000+00:00,com.rdsea.nodered.mqtt.app.dataAsset,,Sensor data received and written to local File,NODE-RED,,Node-Red/Sensor-Data-Flow/nodes/Log to Fluentd-4c469cc8.719324,a8dbf330-be90-4656-ae3f-6e1bf65b3807,com.rdsea.nodered.mqtt.app.dataAsset,,AT_REST,DATA_STORAGE,
2019-11-14T19:59:37.394000000+00:00,com.rdsea.nifi.mqtt.app.event,,MQTT sensor reading consumed,NIFI,,NiFi Flow/processor/ConsumeMQTT,a8dbf330-be90-4656-ae3f-6e1bf65b3807,com.rdsea.nifi.mqtt.app.event,,,,
2019-11-14T19:59:37.425601600+00:00,docker.namenode,,19/11/14 19:59:36 INFO hdfs.StateChange: DIR* completeFile: /nifi/.b5e99273-057c-4abc-9912-b9c7b09ff4d6 is closed by DFSClient_NONMAPREDUCE_-1683982175_78,HADOOP,,stderr,,,,,,
2019-11-14T19:59:37.433336200+00:00,docker.datanode1,,"19/11/14 19:59:36 INFO datanode.DataNode: PacketResponder: BP-1853739374-172.19.0.8-1573761020984:blk_1073741869_1045, type=LAST_IN_PIPELINE, downstreams=0:[] terminating",HADOOP,,stderr,,,,,,
2019-11-14T19:59:37.439424800+00:00,docker.datanode1,,19/11/14 19:59:37 INFO datanode.DataNode: Receiving BP-1853739374-172.19.0.8-1573761020984:blk_1073741870_1046 src: /172.18.0.7:38396 dest: /172.18.0.11:50010,HADOOP,,stderr,,,,,,
2019-11-14T19:59:37.440318600+00:00,docker.datanode1,,"19/11/14 19:59:37 INFO DataNode.clienttrace: src: /172.18.0.7:38396, dest: /172.18.0.11:50010, bytes: 210, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-1683982175_78, offset: 0, srvID: 53574e3b-8c12-4c1f-8155-849a74be8fd2, blockid: BP-1853739374-172.19.0.8-1573761020984:blk_1073741870_1046, duration: 3275400",HADOOP,,stderr,,,,,,
2019-11-14T19:59:37.440884800+00:00,docker.namenode,,"19/11/14 19:59:37 INFO hdfs.StateChange: BLOCK* allocate blk_1073741870_1046{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} for /nifi/.9df1ce00-2728-404f-81e4-b8206a1d195d",HADOOP,,stderr,,,,,,
2019-11-14T19:59:37.444767600+00:00,docker.namenode,,"19/11/14 19:59:37 INFO BlockStateChange: BLOCK* addStoredBlock: blockMap updated: 172.18.0.11:50010 is added to blk_1073741870_1046{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} size 0",HADOOP,,stderr,,,,,,
2019-11-14T19:59:37.467000000+00:00,com.rdsea.nifi.mqtt.app.dataAsset,,sensor data written to remote HDFS as File(9df1ce00-2728-404f-81e4-b8206a1d195d),NIFI,,NiFi Flow/processor/PutHDFS,a8dbf330-be90-4656-ae3f-6e1bf65b3807,com.rdsea.nifi.mqtt.app.dataAsset,,IN_PROCESSING,DATA_LOADING_PREPROCESSING,
2019-11-14T19:59:38.374000000+00:00,com.rdsea.sensor.mqttOutput.app.dataAsset,,payload successfully published to http://mqtt:1883,SENSOR,,sensor/24486b81-58c3-4668-97da-d887d76699fd/alerts,0bbd4621-e3c5-4419-9bc1-8e02ddd3f424,com.rdsea.sensor.mqttOutput.app.dataAsset,customTopic,IN_MOTION,DATA_EXTRACTION_INGESTION,
2019-11-14T19:59:38.379000000+00:00,com.rdsea.nifi.mqtt.app.event,,MQTT sensor reading consumed,NIFI,,NiFi Flow/processor/ConsumeMQTT,0bbd4621-e3c5-4419-9bc1-8e02ddd3f424,com.rdsea.nifi.mqtt.app.event,,,,
2019-11-14T19:59:38.379000000+00:00,com.rdsea.nodered.mqtt.app.dataAsset,,Sensor data received and written to local File,NODE-RED,,Node-Red/Sensor-Data-Flow/nodes/Log to Fluentd-4c469cc8.719324,0bbd4621-e3c5-4419-9bc1-8e02ddd3f424,com.rdsea.nodered.mqtt.app.dataAsset,,AT_REST,DATA_STORAGE,
2019-11-14T19:59:38.456896600+00:00,docker.namenode,,19/11/14 19:59:37 INFO hdfs.StateChange: DIR* completeFile: /nifi/.9df1ce00-2728-404f-81e4-b8206a1d195d is closed by DFSClient_NONMAPREDUCE_-1683982175_78,HADOOP,,stderr,,,,,,
2019-11-14T19:59:38.461900000+00:00,docker.datanode1,,"19/11/14 19:59:37 INFO datanode.DataNode: PacketResponder: BP-1853739374-172.19.0.8-1573761020984:blk_1073741870_1046, type=LAST_IN_PIPELINE, downstreams=0:[] terminating",HADOOP,,stderr,,,,,,
2019-11-14T19:59:38.489421400+00:00,docker.datanode1,,19/11/14 19:59:38 INFO datanode.DataNode: Receiving BP-1853739374-172.19.0.8-1573761020984:blk_1073741871_1047 src: /172.18.0.7:38414 dest: /172.18.0.11:50010,HADOOP,,stderr,,,,,,
2019-11-14T19:59:38.489657800+00:00,docker.datanode1,,"19/11/14 19:59:38 INFO DataNode.clienttrace: src: /172.18.0.7:38414, dest: /172.18.0.11:50010, bytes: 213, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-1683982175_78, offset: 0, srvID: 53574e3b-8c12-4c1f-8155-849a74be8fd2, blockid: BP-1853739374-172.19.0.8-1573761020984:blk_1073741871_1047, duration: 23609700",HADOOP,,stderr,,,,,,
2019-11-14T19:59:38.491757700+00:00,docker.namenode,,"19/11/14 19:59:38 INFO hdfs.StateChange: BLOCK* allocate blk_1073741871_1047{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} for /nifi/.66d2c707-478c-4d1b-aab9-e79160ee1478",HADOOP,,stderr,,,,,,
2019-11-14T19:59:38.495934600+00:00,docker.namenode,,"19/11/14 19:59:38 INFO BlockStateChange: BLOCK* addStoredBlock: blockMap updated: 172.18.0.11:50010 is added to blk_1073741871_1047{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} size 0",HADOOP,,stderr,,,,,,
2019-11-14T19:59:38.519000000+00:00,com.rdsea.nifi.mqtt.app.dataAsset,,sensor data written to remote HDFS as File(66d2c707-478c-4d1b-aab9-e79160ee1478),NIFI,,NiFi Flow/processor/PutHDFS,0bbd4621-e3c5-4419-9bc1-8e02ddd3f424,com.rdsea.nifi.mqtt.app.dataAsset,,IN_PROCESSING,DATA_LOADING_PREPROCESSING,
2019-11-14T19:59:39.383000000+00:00,com.rdsea.sensor.mqttOutput.app.dataAsset,,payload successfully published to http://mqtt:1883,SENSOR,,sensor/24486b81-58c3-4668-97da-d887d76699fd/alerts,981b1371-e1fd-446e-80f9-a63ce8fde0d0,com.rdsea.sensor.mqttOutput.app.dataAsset,customTopic,IN_MOTION,DATA_EXTRACTION_INGESTION,
2019-11-14T19:59:39.396000000+00:00,com.rdsea.nodered.mqtt.app.dataAsset,,Sensor data received and written to local File,NODE-RED,,Node-Red/Sensor-Data-Flow/nodes/Log to Fluentd-4c469cc8.719324,981b1371-e1fd-446e-80f9-a63ce8fde0d0,com.rdsea.nodered.mqtt.app.dataAsset,,AT_REST,DATA_STORAGE,
2019-11-14T19:59:39.397000000+00:00,com.rdsea.nifi.mqtt.app.event,,MQTT sensor reading consumed,NIFI,,NiFi Flow/processor/ConsumeMQTT,981b1371-e1fd-446e-80f9-a63ce8fde0d0,com.rdsea.nifi.mqtt.app.event,,,,
2019-11-14T19:59:39.437561300+00:00,docker.namenode,,19/11/14 19:59:38 INFO hdfs.StateChange: DIR* completeFile: /nifi/.66d2c707-478c-4d1b-aab9-e79160ee1478 is closed by DFSClient_NONMAPREDUCE_-1683982175_78,HADOOP,,stderr,,,,,,
2019-11-14T19:59:39.443018300+00:00,docker.datanode1,,"19/11/14 19:59:38 INFO datanode.DataNode: PacketResponder: BP-1853739374-172.19.0.8-1573761020984:blk_1073741871_1047, type=LAST_IN_PIPELINE, downstreams=0:[] terminating",HADOOP,,stderr,,,,,,
2019-11-14T19:59:39.450168000+00:00,docker.namenode,,"19/11/14 19:59:39 INFO hdfs.StateChange: BLOCK* allocate blk_1073741872_1048{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} for /nifi/.c8358120-6334-406d-b50f-737edd978b2b",HADOOP,,stderr,,,,,,
2019-11-14T19:59:39.450183600+00:00,docker.datanode1,,19/11/14 19:59:39 INFO datanode.DataNode: Receiving BP-1853739374-172.19.0.8-1573761020984:blk_1073741872_1048 src: /172.18.0.7:38426 dest: /172.18.0.11:50010,HADOOP,,stderr,,,,,,
2019-11-14T19:59:39.450866700+00:00,docker.datanode1,,"19/11/14 19:59:39 INFO DataNode.clienttrace: src: /172.18.0.7:38426, dest: /172.18.0.11:50010, bytes: 209, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-1683982175_78, offset: 0, srvID: 53574e3b-8c12-4c1f-8155-849a74be8fd2, blockid: BP-1853739374-172.19.0.8-1573761020984:blk_1073741872_1048, duration: 2843600",HADOOP,,stderr,,,,,,
2019-11-14T19:59:39.458599800+00:00,docker.namenode,,"19/11/14 19:59:39 INFO BlockStateChange: BLOCK* addStoredBlock: blockMap updated: 172.18.0.11:50010 is added to blk_1073741872_1048{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} size 0",HADOOP,,stderr,,,,,,
2019-11-14T19:59:39.476000000+00:00,com.rdsea.nifi.mqtt.app.dataAsset,,sensor data written to remote HDFS as File(c8358120-6334-406d-b50f-737edd978b2b),NIFI,,NiFi Flow/processor/PutHDFS,981b1371-e1fd-446e-80f9-a63ce8fde0d0,com.rdsea.nifi.mqtt.app.dataAsset,,IN_PROCESSING,DATA_LOADING_PREPROCESSING,
2019-11-14T19:59:40.385000000+00:00,com.rdsea.sensor.mqttOutput.app.dataAsset,,payload successfully published to http://mqtt:1883,SENSOR,,sensor/24486b81-58c3-4668-97da-d887d76699fd/alerts,75e3f588-321b-40dc-85f4-dcf03deac177,com.rdsea.sensor.mqttOutput.app.dataAsset,customTopic,IN_MOTION,DATA_EXTRACTION_INGESTION,
2019-11-14T19:59:40.389000000+00:00,com.rdsea.nodered.mqtt.app.dataAsset,,Sensor data received and written to local File,NODE-RED,,Node-Red/Sensor-Data-Flow/nodes/Log to Fluentd-4c469cc8.719324,75e3f588-321b-40dc-85f4-dcf03deac177,com.rdsea.nodered.mqtt.app.dataAsset,,AT_REST,DATA_STORAGE,
2019-11-14T19:59:40.447000000+00:00,com.rdsea.nifi.mqtt.app.event,,MQTT sensor reading consumed,NIFI,,NiFi Flow/processor/ConsumeMQTT,75e3f588-321b-40dc-85f4-dcf03deac177,com.rdsea.nifi.mqtt.app.event,,,,
2019-11-14T19:59:40.467551100+00:00,docker.namenode,,19/11/14 19:59:39 INFO hdfs.StateChange: DIR* completeFile: /nifi/.c8358120-6334-406d-b50f-737edd978b2b is closed by DFSClient_NONMAPREDUCE_-1683982175_78,HADOOP,,stderr,,,,,,
2019-11-14T19:59:40.471129500+00:00,docker.datanode1,,"19/11/14 19:59:39 INFO datanode.DataNode: PacketResponder: BP-1853739374-172.19.0.8-1573761020984:blk_1073741872_1048, type=LAST_IN_PIPELINE, downstreams=0:[] terminating",HADOOP,,stderr,,,,,,
2019-11-14T19:59:40.475231200+00:00,docker.datanode1,,19/11/14 19:59:40 INFO datanode.DataNode: Receiving BP-1853739374-172.19.0.8-1573761020984:blk_1073741873_1049 src: /172.18.0.7:38438 dest: /172.18.0.11:50010,HADOOP,,stderr,,,,,,
2019-11-14T19:59:40.476267000+00:00,docker.datanode1,,"19/11/14 19:59:40 INFO DataNode.clienttrace: src: /172.18.0.7:38438, dest: /172.18.0.11:50010, bytes: 209, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-1683982175_78, offset: 0, srvID: 53574e3b-8c12-4c1f-8155-849a74be8fd2, blockid: BP-1853739374-172.19.0.8-1573761020984:blk_1073741873_1049, duration: 2615600",HADOOP,,stderr,,,,,,
2019-11-14T19:59:40.476152400+00:00,docker.namenode,,"19/11/14 19:59:40 INFO hdfs.StateChange: BLOCK* allocate blk_1073741873_1049{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} for /nifi/.f541837a-f1f9-48e4-b188-cb7ba14eb02e",HADOOP,,stderr,,,,,,
2019-11-14T19:59:40.479775900+00:00,docker.namenode,,"19/11/14 19:59:40 INFO BlockStateChange: BLOCK* addStoredBlock: blockMap updated: 172.18.0.11:50010 is added to blk_1073741873_1049{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} size 0",HADOOP,,stderr,,,,,,
2019-11-14T19:59:40.489000000+00:00,com.rdsea.nifi.mqtt.app.dataAsset,,sensor data written to remote HDFS as File(f541837a-f1f9-48e4-b188-cb7ba14eb02e),NIFI,,NiFi Flow/processor/PutHDFS,75e3f588-321b-40dc-85f4-dcf03deac177,com.rdsea.nifi.mqtt.app.dataAsset,,IN_PROCESSING,DATA_LOADING_PREPROCESSING,
2019-11-14T19:59:41.388000000+00:00,com.rdsea.sensor.mqttOutput.app.dataAsset,,payload successfully published to http://mqtt:1883,SENSOR,,sensor/24486b81-58c3-4668-97da-d887d76699fd/alerts,9c6bc202-3b23-418c-988b-13c2d62c9329,com.rdsea.sensor.mqttOutput.app.dataAsset,customTopic,IN_MOTION,DATA_EXTRACTION_INGESTION,
2019-11-14T19:59:41.393000000+00:00,com.rdsea.nodered.mqtt.app.dataAsset,,Sensor data received and written to local File,NODE-RED,,Node-Red/Sensor-Data-Flow/nodes/Log to Fluentd-4c469cc8.719324,9c6bc202-3b23-418c-988b-13c2d62c9329,com.rdsea.nodered.mqtt.app.dataAsset,,AT_REST,DATA_STORAGE,
2019-11-14T19:59:41.405000000+00:00,com.rdsea.nifi.mqtt.app.event,,MQTT sensor reading consumed,NIFI,,NiFi Flow/processor/ConsumeMQTT,9c6bc202-3b23-418c-988b-13c2d62c9329,com.rdsea.nifi.mqtt.app.event,,,,
2019-11-14T19:59:41.453765900+00:00,docker.namenode,,19/11/14 19:59:40 INFO hdfs.StateChange: DIR* completeFile: /nifi/.f541837a-f1f9-48e4-b188-cb7ba14eb02e is closed by DFSClient_NONMAPREDUCE_-1683982175_78,HADOOP,,stderr,,,,,,
2019-11-14T19:59:41.458992100+00:00,docker.datanode1,,"19/11/14 19:59:40 INFO datanode.DataNode: PacketResponder: BP-1853739374-172.19.0.8-1573761020984:blk_1073741873_1049, type=LAST_IN_PIPELINE, downstreams=0:[] terminating",HADOOP,,stderr,,,,,,
2019-11-14T19:59:41.466639200+00:00,docker.datanode1,,19/11/14 19:59:41 INFO datanode.DataNode: Receiving BP-1853739374-172.19.0.8-1573761020984:blk_1073741874_1050 src: /172.18.0.7:38456 dest: /172.18.0.11:50010,HADOOP,,stderr,,,,,,
2019-11-14T19:59:41.468697600+00:00,docker.namenode,,"19/11/14 19:59:41 INFO hdfs.StateChange: BLOCK* allocate blk_1073741874_1050{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} for /nifi/.54c88b21-0560-4f23-b664-8d40bcc8aa88",HADOOP,,stderr,,,,,,
2019-11-14T19:59:41.474779100+00:00,docker.datanode1,,"19/11/14 19:59:41 INFO DataNode.clienttrace: src: /172.18.0.7:38456, dest: /172.18.0.11:50010, bytes: 209, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-1683982175_78, offset: 0, srvID: 53574e3b-8c12-4c1f-8155-849a74be8fd2, blockid: BP-1853739374-172.19.0.8-1573761020984:blk_1073741874_1050, duration: 1667200",HADOOP,,stderr,,,,,,
2019-11-14T19:59:41.477566700+00:00,docker.namenode,,"19/11/14 19:59:41 INFO BlockStateChange: BLOCK* addStoredBlock: blockMap updated: 172.18.0.11:50010 is added to blk_1073741874_1050{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} size 0",HADOOP,,stderr,,,,,,
2019-11-14T19:59:41.498000000+00:00,com.rdsea.nifi.mqtt.app.dataAsset,,sensor data written to remote HDFS as File(54c88b21-0560-4f23-b664-8d40bcc8aa88),NIFI,,NiFi Flow/processor/PutHDFS,9c6bc202-3b23-418c-988b-13c2d62c9329,com.rdsea.nifi.mqtt.app.dataAsset,,IN_PROCESSING,DATA_LOADING_PREPROCESSING,
2019-11-14T19:59:42.357000000+00:00,com.rdsea.sensor.mqttOutput.app.dataAsset,,payload successfully published to http://mqtt:1883,SENSOR,,sensor/24486b81-58c3-4668-97da-d887d76699fd/alerts,2c8b1a0c-78ac-4561-85a3-e52b6ff11625,com.rdsea.sensor.mqttOutput.app.dataAsset,customTopic,IN_MOTION,DATA_EXTRACTION_INGESTION,
2019-11-14T19:59:42.362000000+00:00,com.rdsea.nodered.mqtt.app.dataAsset,,Sensor data received and written to local File,NODE-RED,,Node-Red/Sensor-Data-Flow/nodes/Log to Fluentd-4c469cc8.719324,2c8b1a0c-78ac-4561-85a3-e52b6ff11625,com.rdsea.nodered.mqtt.app.dataAsset,,AT_REST,DATA_STORAGE,
2019-11-14T19:59:42.363000000+00:00,com.rdsea.nifi.mqtt.app.event,,MQTT sensor reading consumed,NIFI,,NiFi Flow/processor/ConsumeMQTT,2c8b1a0c-78ac-4561-85a3-e52b6ff11625,com.rdsea.nifi.mqtt.app.event,,,,
2019-11-14T19:59:42.383251800+00:00,docker.namenode,,19/11/14 19:59:41 INFO hdfs.StateChange: DIR* completeFile: /nifi/.54c88b21-0560-4f23-b664-8d40bcc8aa88 is closed by DFSClient_NONMAPREDUCE_-1683982175_78,HADOOP,,stderr,,,,,,
2019-11-14T19:59:42.386554200+00:00,docker.datanode1,,"19/11/14 19:59:41 INFO datanode.DataNode: PacketResponder: BP-1853739374-172.19.0.8-1573761020984:blk_1073741874_1050, type=LAST_IN_PIPELINE, downstreams=0:[] terminating",HADOOP,,stderr,,,,,,
2019-11-14T19:59:42.390760600+00:00,docker.datanode1,,19/11/14 19:59:42 INFO datanode.DataNode: Receiving BP-1853739374-172.19.0.8-1573761020984:blk_1073741875_1051 src: /172.18.0.7:38468 dest: /172.18.0.11:50010,HADOOP,,stderr,,,,,,
2019-11-14T19:59:42.391397700+00:00,docker.datanode1,,"19/11/14 19:59:42 INFO DataNode.clienttrace: src: /172.18.0.7:38468, dest: /172.18.0.11:50010, bytes: 213, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-1683982175_78, offset: 0, srvID: 53574e3b-8c12-4c1f-8155-849a74be8fd2, blockid: BP-1853739374-172.19.0.8-1573761020984:blk_1073741875_1051, duration: 2188500",HADOOP,,stderr,,,,,,
2019-11-14T19:59:42.392141300+00:00,docker.namenode,,"19/11/14 19:59:42 INFO hdfs.StateChange: BLOCK* allocate blk_1073741875_1051{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} for /nifi/.b9edae86-700f-4990-bf9f-d450f3721d09",HADOOP,,stderr,,,,,,
2019-11-14T19:59:42.394809500+00:00,docker.namenode,,"19/11/14 19:59:42 INFO BlockStateChange: BLOCK* addStoredBlock: blockMap updated: 172.18.0.11:50010 is added to blk_1073741875_1051{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} size 0",HADOOP,,stderr,,,,,,
2019-11-14T19:59:42.406000000+00:00,com.rdsea.nifi.mqtt.app.dataAsset,,sensor data written to remote HDFS as File(b9edae86-700f-4990-bf9f-d450f3721d09),NIFI,,NiFi Flow/processor/PutHDFS,2c8b1a0c-78ac-4561-85a3-e52b6ff11625,com.rdsea.nifi.mqtt.app.dataAsset,,IN_PROCESSING,DATA_LOADING_PREPROCESSING,
2019-11-14T19:59:43.359000000+00:00,com.rdsea.sensor.mqttOutput.app.dataAsset,,payload successfully published to http://mqtt:1883,SENSOR,,sensor/24486b81-58c3-4668-97da-d887d76699fd/alerts,19a0e9e5-8ebc-4e90-b9f1-2c9957c03f1f,com.rdsea.sensor.mqttOutput.app.dataAsset,customTopic,IN_MOTION,DATA_EXTRACTION_INGESTION,
2019-11-14T19:59:43.364000000+00:00,com.rdsea.nodered.mqtt.app.dataAsset,,Sensor data received and written to local File,NODE-RED,,Node-Red/Sensor-Data-Flow/nodes/Log to Fluentd-4c469cc8.719324,19a0e9e5-8ebc-4e90-b9f1-2c9957c03f1f,com.rdsea.nodered.mqtt.app.dataAsset,,AT_REST,DATA_STORAGE,
2019-11-14T19:59:43.367000000+00:00,com.rdsea.nifi.mqtt.app.event,,MQTT sensor reading consumed,NIFI,,NiFi Flow/processor/ConsumeMQTT,19a0e9e5-8ebc-4e90-b9f1-2c9957c03f1f,com.rdsea.nifi.mqtt.app.event,,,,
2019-11-14T19:59:43.431603400+00:00,docker.namenode,,19/11/14 19:59:42 INFO hdfs.StateChange: DIR* completeFile: /nifi/.b9edae86-700f-4990-bf9f-d450f3721d09 is closed by DFSClient_NONMAPREDUCE_-1683982175_78,HADOOP,,stderr,,,,,,
2019-11-14T19:59:43.434520900+00:00,docker.datanode1,,"19/11/14 19:59:42 INFO datanode.DataNode: PacketResponder: BP-1853739374-172.19.0.8-1573761020984:blk_1073741875_1051, type=LAST_IN_PIPELINE, downstreams=0:[] terminating",HADOOP,,stderr,,,,,,
2019-11-14T19:59:43.441237000+00:00,docker.datanode1,,19/11/14 19:59:43 INFO datanode.DataNode: Receiving BP-1853739374-172.19.0.8-1573761020984:blk_1073741876_1052 src: /172.18.0.7:38480 dest: /172.18.0.11:50010,HADOOP,,stderr,,,,,,
2019-11-14T19:59:43.441782400+00:00,docker.datanode1,,"19/11/14 19:59:43 INFO DataNode.clienttrace: src: /172.18.0.7:38480, dest: /172.18.0.11:50010, bytes: 209, op: HDFS_WRITE, cliID: DFSClient_NONMAPREDUCE_-1683982175_78, offset: 0, srvID: 53574e3b-8c12-4c1f-8155-849a74be8fd2, blockid: BP-1853739374-172.19.0.8-1573761020984:blk_1073741876_1052, duration: 4645300",HADOOP,,stderr,,,,,,
2019-11-14T19:59:43.443920800+00:00,docker.namenode,,"19/11/14 19:59:43 INFO hdfs.StateChange: BLOCK* allocate blk_1073741876_1052{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} for /nifi/.118ddbaa-7995-4327-864a-86ad21ab5c8a",HADOOP,,stderr,,,,,,
2019-11-14T19:59:43.454419300+00:00,docker.namenode,,"19/11/14 19:59:43 INFO BlockStateChange: BLOCK* addStoredBlock: blockMap updated: 172.18.0.11:50010 is added to blk_1073741876_1052{UCState=UNDER_CONSTRUCTION, truncateBlock=null, primaryNodeIndex=-1, replicas=[ReplicaUC[[DISK]DS-f640af65-8859-45ba-b8ac-ab4e01511146:NORMAL:172.18.0.11:50010|RBW]]} size 0",HADOOP,,stderr,,,,,,
